Timestamp (PST) DS	Station ID DS	Station Abbrev. DS	BGC ID DS	Chla (ug/L) DS	Chla Rmk DS	Pheophytin (ug/L) DS	5 micron Chla (ug/L) DS	5 micron Chla Rmk DS	5 micron Pheophytin (ug/L) DS	5 micron Pheophytin Rmk DS	NH4 (mg-N/L) DS lab reported	NH4 Rmk DS	NO2 (mg-N/L) DS lab reported	NO2 Rmk DS	NO2 + NO3 (mg-N/L) DS lab reported	NO2 + NO3 Rmk DS	PO4 (mg-P/L) DS lab reported	PO4 Rmk DS	TDN (mg-N/L) DS lab reported	TDN Rmk DS	TDP (mg-P/L) DS lab reported	TDP Rmk DS	NH4 (uM) DS	NO2 (uM) DS	NO2 + NO3 (uM) DS	PO4 (uM) DS	TDN (uM) DS	TDP (uM) DS	estDIN (uM) DS	estDON (uM) DS	PC (mg-C/L) DS lab reported	PC Rmk DS	PN (mg-N/L) DS lab reported	PN Rmk DS	SS mass recovered (g) DS	SSC (mg/L) DS	SSC Rmk DS	DOC (mg-C/L) DS	DOC Rmk DS	Peak fDOM (RU) DS	Peak fDOM Rmk DS	A254 (AU/cm) DS	A254 Rmk DS	A280 (AU/cm) DS	A280 Rmk DS	A370 (AU/cm) DS	A370 Rmk DS	A412 (AU/cm) DS	A412 Rmk DS	A440 (AU/cm) DS	A440 Rmk DS	Sag 275-295 nm DS	Sag 290-350 nm DS	Sag 350-400 nm DS	Sag 412-676 nm DS	Sag 412-676 nm Rmk DS	Peak A (RU) DS	Peak A Rmk DS	Peak B (RU) DS	Peak B Rmk DS	Peak C (RU) DS	Peak C Rmk DS	Peak D (RU) DS	Peak D Rmk DS	Peak M (RU) DS	Peak M Rmk DS	Peak N (RU) DS	Peak N Rmk DS	Peak T (RU) DS	Peak T Rmk DS	FI DS	HIX DS	HIX Rmk DS	Water Temp (deg. C) (EXO) DS	Sp Cond (uS/cm) (EXO) DS	Salinity (PSU) (EXO) DS	pH (EXO) DS	DO (mg/L) (EXO) DS	DO (%sat) (EXO) DS	Turb (FNU) (EXO) DS	fCHL (ug/L) (EXO) DS	fDOM (QSU) (EXO) DS
10/23/2023 12:52	10/23/2023-29	29	BGC011855	NA	NA	NA	NA	NA	NA	NA	0.009	<	0.0009	<	0.0128	NA	0.0055	E	NA	NA	NA	NA	0.32	0.03	0.91	0.18	NA	NA	1.27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10/23/2023 13:00	10/23/2023-30	30	BGC011856	NA	NA	NA	NA	NA	NA	NA	0.018	E	0.0011	E	0.108	NA	0.0179	NA	NA	NA	NA	NA	1.29	0.08	7.71	0.58	NA	NA	9.07	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10/23/2023 13:18	10/23/2023-31	31	BGC011857	NA	NA	NA	NA	NA	NA	NA	0.013	E	0.0012	E	0.200	NA	0.0308	NA	NA	NA	NA	NA	0.93	0.09	14.28	0.99	NA	NA	15.29	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10/23/2023 13:21	11336685	NFM	BGC011822	3.18	NA	1.72	1.47	NA	0.73	NA	0.013	E	0.0009	E	0.195	NA	0.0327	NA	0.27	NA	0.0329	NA	0.93	0.06	13.92	1.06	19.28	1.06	14.91	4.36	0.446	NA	0.0579	E	NA	NA	NA	1.6	NA	0.130	NA	0.042	NA	0.0306	NA	0.0066	NA	0.0047	E	0.0061	E	0.0172	0.0180	0.0126	0.0024	<	0.3718	NA	0.0608	NA	0.189	NA	0.0816	NA	0.1770	NA	0.1249	NA	0.0837	NA	1.466	0.8603	<	NA	NA	NA	NA	NA	NA	NA	NA	NA
10/23/2023 13:34	10/23/2023-32	32	BGC011858	NA	NA	NA	NA	NA	NA	NA	0.013	E	0.0009	E	0.218	NA	0.0276	NA	NA	NA	NA	NA	0.93	0.06	15.56	0.89	NA	NA	16.56	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10/23/2023 13:37	10/23/2023-33	33	BGC011859	NA	NA	NA	NA	NA	NA	NA	0.017	E	0.0010	E	0.211	NA	0.0308	NA	NA	NA	NA	NA	1.21	0.07	15.06	0.99	NA	NA	16.35	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10/23/2023 13:41	10/23/2023-34	34	BGC011860	NA	NA	NA	NA	NA	NA	NA	0.022	E	0.0015	E	0.192	NA	0.0308	NA	NA	NA	NA	NA	1.57	0.11	13.71	0.99	NA	NA	15.38	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10/23/2023 13:46	380837121333401	NMR	BGC011823	1.47	NA	0.82	0.82	NA	0.46	<	0.013	E	0.0009	E	0.187	NA	0.0370	NA	0.26	NA	0.0398	NA	0.93	0.06	13.35	1.19	18.56	1.28	14.34	4.22	0.151	E	0.0263	<	NA	NA	NA	1.7	NA	0.140	NA	0.045	NA	0.0329	NA	0.0073	NA	0.0052	E	0.0065	E	0.0169	0.0175	0.0126	0.0026	<	0.3841	NA	0.1452	NA	0.196	NA	0.0839	NA	0.1879	NA	0.1300	NA	0.0910	NA	1.494	0.8397	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10/23/2023 13:58	10/23/2023-35	35	BGC011861	NA	NA	NA	NA	NA	NA	NA	0.014	E	0.0013	E	0.212	NA	0.0307	NA	NA	NA	NA	NA	1.00	0.09	15.13	0.99	NA	NA	16.23	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10/23/2023 14:03	10/23/2023-36	36	BGC011862	NA	NA	NA	NA	NA	NA	NA	0.012	E	0.0017	E	0.185	NA	0.0277	NA	NA	NA	NA	NA	0.86	0.12	13.21	0.89	NA	NA	14.19	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10/23/2023 14:08	10/23/2023-37	37	BGC011863	NA	NA	NA	NA	NA	NA	NA	0.013	E	0.0016	E	0.162	NA	0.0294	NA	NA	NA	NA	NA	0.93	0.11	11.57	0.95	NA	NA	12.61	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10/23/2023 14:12	10/23/2023-38	38	BGC011864	NA	NA	NA	NA	NA	NA	NA	0.011	E	0.0018	E	0.158	NA	0.0413	NA	NA	NA	NA	NA	0.79	0.13	11.28	1.33	NA	NA	12.19	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10/23/2023 14:16	10/23/2023-39	39	BGC011865	NA	NA	NA	NA	NA	NA	NA	0.011	E	0.0015	E	0.133	NA	0.0419	NA	NA	NA	NA	NA	0.79	0.11	9.49	1.35	NA	NA	10.39	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10/23/2023 14:21	380504121405601	3MSJ	BGC011866	NA	NA	NA	NA	NA	NA	NA	0.012	E	0.0017	E	0.149	NA	0.0424	NA	0.25	NA	0.0412	NA	0.86	0.12	10.64	1.37	17.85	1.33	11.62	6.23	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10/24/2023 07:15	11455420	RIOV	BGC011870	NA	NA	NA	NA	NA	NA	NA	0.014	E	0.0015	E	0.202	NA	0.0452	NA	0.32	NA	0.0462	NA	1.00	0.11	14.42	1.46	22.84	1.49	15.53	7.32	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10/24/2023 07:29	10/24/2023-01	01	BGC011880	NA	NA	NA	NA	NA	NA	NA	0.014	E	0.0014	E	0.214	NA	0.0420	NA	NA	NA	NA	NA	1.00	0.10	15.28	1.36	NA	NA	16.38	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10/24/2023 07:33	10/24/2023-02	02	BGC011881	NA	NA	NA	NA	NA	NA	NA	0.013	E	0.0013	E	0.217	NA	0.0383	NA	NA	NA	NA	NA	0.93	0.09	15.49	1.24	NA	NA	16.51	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10/24/2023 07:37	10/24/2023-03	03	BGC011882	NA	NA	NA	NA	NA	NA	NA	0.011	E	0.0013	E	0.213	NA	0.0410	NA	NA	NA	NA	NA	0.79	0.09	15.21	1.32	NA	NA	16.08	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10/24/2023 07:41	10/24/2023-04	04	BGC011883	NA	NA	NA	NA	NA	NA	NA	0.009	E	0.0013	E	0.211	NA	0.0455	NA	NA	NA	NA	NA	0.64	0.09	15.06	1.47	NA	NA	15.80	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10/24/2023 07:51	11455485	TOL	BGC011871	1.45	NA	0.97	0.69	<	0.46	<	0.009	<	0.0009	<	0.0299	NA	0.0034	<	0.75	NA	0.0105	NA	0.32	0.03	2.13	0.05	53.54	0.34	2.49	51.05	0.272	NA	0.0368	E	0.0012	6.0	NA	1.6	NA	0.117	NA	0.036	NA	0.0259	NA	0.0050	E	0.0028	E	0.0023	E	0.0189	0.0193	0.0158	0.0058	NA	0.3298	NA	0.0897	NA	0.171	NA	0.0640	NA	0.1698	NA	0.1270	NA	0.0790	NA	1.577	0.8344	<	NA	NA	NA	NA	NA	NA	NA	NA	NA
10/24/2023 08:06	10/24/2023-05	05	BGC011884	NA	NA	NA	NA	NA	NA	NA	0.009	E	0.0015	E	0.210	NA	0.0418	NA	NA	NA	NA	NA	0.64	0.11	14.99	1.35	NA	NA	15.74	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10/24/2023 08:10	10/24/2023-06	06	BGC011885	NA	NA	NA	NA	NA	NA	NA	0.015	E	0.0012	E	0.160	NA	0.0373	NA	NA	NA	NA	NA	1.07	0.09	11.42	1.20	NA	NA	12.58	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10/24/2023 08:13	10/24/2023-07	07	BGC011886	NA	NA	NA	NA	NA	NA	NA	0.013	E	0.0012	E	0.170	NA	0.0399	NA	NA	NA	NA	NA	0.93	0.09	12.14	1.29	NA	NA	13.15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10/24/2023 08:14	10/24/2023-08	08	BGC011887	NA	NA	NA	NA	NA	NA	NA	0.017	E	0.0013	E	0.179	NA	0.0339	NA	NA	NA	NA	NA	1.21	0.09	12.78	1.09	NA	NA	14.09	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10/24/2023 08:17	11455508	CONFL	BGC011872	1.95	NA	1.55	0.90	NA	0.82	NA	0.028	NA	0.0019	E	0.159	NA	0.0429	NA	0.29	NA	0.0496	NA	2.00	0.14	11.35	1.38	20.70	1.60	13.49	7.22	0.462	NA	0.0609	E	0.0028	14.0	NA	1.8	NA	0.155	NA	0.052	NA	0.0383	NA	0.0085	NA	0.0049	E	0.0038	E	0.0172	0.0169	0.0149	0.0067	NA	0.4455	NA	0.1387	NA	0.224	NA	0.0926	NA	0.2311	NA	0.1594	NA	0.1106	NA	1.523	0.8356	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10/24/2023 08:27	10/24/2023-09	09	BGC011888	NA	NA	NA	NA	NA	NA	NA	0.036	NA	0.0018	E	0.178	NA	0.0425	NA	NA	NA	NA	NA	2.57	0.13	12.71	1.37	NA	NA	15.41	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10/24/2023 08:29	10/24/2023-10	10	BGC011889	NA	NA	NA	NA	NA	NA	NA	0.036	NA	0.0021	E	0.150	NA	0.0436	NA	NA	NA	NA	NA	2.57	0.15	10.71	1.41	NA	NA	13.43	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10/24/2023 08:31	10/24/2023-11	11	BGC011890	NA	NA	NA	NA	NA	NA	NA	0.044	NA	0.0021	E	0.171	NA	0.0454	NA	NA	NA	NA	NA	3.14	0.15	12.21	1.47	NA	NA	15.50	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10/24/2023 08:33	10/24/2023-12	12	BGC011891	NA	NA	NA	NA	NA	NA	NA	0.048	NA	0.0023	E	0.171	NA	0.0388	NA	NA	NA	NA	NA	3.43	0.16	12.21	1.25	NA	NA	15.80	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10/24/2023 08:35	10/24/2023-13	13	BGC011892	NA	NA	NA	NA	NA	NA	NA	0.039	NA	0.0022	E	0.149	NA	0.0456	NA	NA	NA	NA	NA	2.78	0.16	10.64	1.47	NA	NA	13.58	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10/24/2023 08:37	10/24/2023-14	14	BGC011893	NA	NA	NA	NA	NA	NA	NA	0.043	NA	0.0027	E	0.134	NA	0.0328	NA	NA	NA	NA	NA	3.07	0.19	9.57	1.06	NA	NA	12.83	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10/24/2023 08:40	10/24/2023-15	15	BGC011894	NA	NA	NA	NA	NA	NA	NA	0.045	NA	0.0029	E	0.149	NA	0.0362	NA	NA	NA	NA	NA	3.21	0.21	10.64	1.17	NA	NA	14.06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10/24/2023 08:42	10/24/2023-16	16	BGC011895	NA	NA	NA	NA	NA	NA	NA	0.050	NA	0.0037	NA	0.148	NA	0.0451	NA	NA	NA	NA	NA	3.57	0.26	10.57	1.46	NA	NA	14.40	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10/24/2023 08:43	10/24/2023-17	17	BGC011896	NA	NA	NA	NA	NA	NA	NA	0.063	NA	0.0058	NA	0.205	NA	0.0600	NA	NA	NA	NA	NA	4.50	0.41	14.63	1.94	NA	NA	19.55	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10/24/2023 08:45	10/24/2023-18	18	BGC011897	NA	NA	NA	NA	NA	NA	NA	0.068	NA	0.0073	NA	0.198	NA	0.0645	NA	NA	NA	NA	NA	4.85	0.52	14.14	2.08	NA	NA	19.51	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10/24/2023 08:47	10/24/2023-19	19	BGC011898	NA	NA	NA	NA	NA	NA	NA	0.072	NA	0.0092	NA	0.203	NA	0.0619	NA	NA	NA	NA	NA	5.14	0.66	14.49	2.00	NA	NA	20.29	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10/24/2023 08:49	10/24/2023-20	20	BGC011899	NA	NA	NA	NA	NA	NA	NA	0.066	NA	0.0087	NA	0.165	NA	0.0596	NA	NA	NA	NA	NA	4.71	0.62	11.78	1.92	NA	NA	17.11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10/24/2023 08:51	10/24/2023-21	21	BGC011900	NA	NA	NA	NA	NA	NA	NA	0.056	NA	0.0057	NA	0.120	NA	0.0412	NA	NA	NA	NA	NA	4.00	0.41	8.57	1.33	NA	NA	12.97	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10/24/2023 08:53	10/24/2023-22	22	BGC011901	NA	NA	NA	NA	NA	NA	NA	0.047	NA	0.0047	NA	0.108	NA	0.0409	NA	NA	NA	NA	NA	3.36	0.34	7.71	1.32	NA	NA	11.40	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10/24/2023 08:55	10/24/2023-23	23	BGC011902	NA	NA	NA	NA	NA	NA	NA	0.061	NA	0.0076	NA	0.186	NA	0.0596	NA	NA	NA	NA	NA	4.35	0.54	13.28	1.92	NA	NA	18.18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10/24/2023 08:56	10/24/2023-24	24	BGC011903	NA	NA	NA	NA	NA	NA	NA	0.049	NA	0.0056	NA	0.155	NA	0.0566	NA	NA	NA	NA	NA	3.50	0.40	11.07	1.83	NA	NA	14.96	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10/24/2023 08:58	10/24/2023-25	25	BGC011904	NA	NA	NA	NA	NA	NA	NA	0.055	NA	0.0066	NA	0.189	NA	0.0576	NA	NA	NA	NA	NA	3.93	0.47	13.49	1.86	NA	NA	17.89	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10/24/2023 09:01	380631122032201	GRIZ	BGC011873	1.81	NA	3.98	1.22	NA	2.42	NA	0.053	NA	0.0074	NA	0.146	NA	0.0732	NA	0.42	NA	0.0684	NA	3.78	0.53	10.42	2.36	29.98	2.21	14.73	15.25	1.64	NA	0.166	NA	0.0065	81.2	NA	2.3	NA	0.198	NA	0.062	NA	0.0450	NA	0.0097	NA	0.0054	E	0.0040	E	0.0175	0.0175	0.0152	0.0079	NA	0.5807	NA	0.1094	NA	0.285	NA	0.1166	NA	0.2957	NA	0.2143	NA	0.1362	NA	1.561	0.8538	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10/24/2023 09:11	10/24/2023-26	26	BGC011905	NA	NA	NA	NA	NA	NA	NA	0.049	NA	0.0044	NA	0.153	NA	0.0474	NA	NA	NA	NA	NA	3.50	0.31	10.92	1.53	NA	NA	14.73	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10/24/2023 09:13	10/24/2023-27	27	BGC011906	NA	NA	NA	NA	NA	NA	NA	0.009	<	0.0029	E	0.0920	NA	0.0436	NA	NA	NA	NA	NA	0.32	0.21	6.57	1.41	NA	NA	7.09	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
10/24/2023 09:15	10/24/2023-28	28	BGC011907	NA	NA	NA	NA	NA	NA	NA	0.009	<	0.0023	E	0.0812	NA	0.0342	NA	NA	NA	NA	NA	0.32	0.16	5.80	1.10	NA	NA	6.28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
